"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.085388401E1,3.631050110E0,8.218950272E0,-2.593050241E0
8.085632741E1,3.892050266E0,8.242950439E0,-3.015000105E0
8.085877087E1,3.682050228E0,8.533050537E0,-3.361950159E0
8.086121426E1,3.519000053E0,8.932950020E0,-3.573000193E0
8.086365764E1,3.307950258E0,8.818050385E0,-4.633050442E0
8.086610126E1,2.571000099E0,8.725049973E0,-4.873050213E0
8.086854462E1,2.359950066E0,8.310000420E0,-3.537000179E0
8.087098801E1,2.872050047E0,8.026050568E0,-2.292000055E0
8.087343147E1,3.556950092E0,7.912950516E0,-2.965050220E0
8.087587485E1,3.631050110E0,7.900950432E0,-3.405000210E0
8.087831824E1,2.020050049E0,8.574000359E0,-3.549000263E0
8.088076185E1,6.430500150E-1,8.682000160E0,-3.585000277E0
8.088320524E1,1.338000059E0,8.320050240E0,-2.932950258E0
8.088564870E1,3.100050211E0,8.260050774E0,-2.955000162E0
8.088809208E1,3.519000053E0,8.377950668E0,-3.292950153E0
8.089053547E1,3.696000099E0,8.322000504E0,-3.871950150E0
8.089297885E1,4.129050255E0,8.494950294E0,-4.459050179E0
8.089542247E1,3.892050266E0,8.986050606E0,-5.637000084E0
8.089786585E1,3.636000156E0,8.875950813E0,-5.233950138E0
8.090030924E1,3.265050173E0,8.902050018E0,-4.200000286E0
8.090275270E1,2.680950165E0,8.610000610E0,-4.024950027E0
8.090519608E1,3.073050261E0,7.681050301E0,-3.127050161E0
8.090763947E1,4.069050312E0,6.928950310E0,-2.898000240E0
8.091008308E1,4.444950104E0,6.907050133E0,-2.835000038E0
8.091252647E1,3.981000185E0,7.306950569E0,-2.560050011E0
8.091496985E1,2.532000065E0,8.011050224E0,-3.103050232E0
8.091741331E1,2.058000088E0,8.752950668E0,-3.100950241E0
8.091985670E1,1.785000086E0,9.081000328E0,-3.469950199E0
8.092230031E1,1.480950117E0,9.040950775E0,-3.733050108E0
8.092474370E1,1.390050054E0,8.755949974E0,-3.454950094E0
8.092718708E1,1.881000042E0,8.470950127E0,-3.261000156E0
8.092963056E1,3.009000063E0,8.203050613E0,-3.004950047E0
8.093207395E1,3.957000256E0,7.732950211E0,-2.740050077E0
8.093451733E1,4.231950283E0,7.723950386E0,-2.779950142E0
8.093696072E1,3.760950089E0,8.442000389E0,-2.526000023E0
8.093940433E1,3.652950287E0,8.848950386E0,-2.526000023E0
8.094184772E1,3.085050106E0,8.812950134E0,-3.168000221E0
8.094429111E1,2.893950224E0,8.799000740E0,-3.181950092E0
8.094673457E1,2.857950211E0,8.595000267E0,-3.135000229E0
8.094917795E1,3.379950047E0,8.497050285E0,-3.064950228E0
8.095162134E1,3.555000067E0,8.257950783E0,-3.477000237E0
8.095406495E1,2.851050138E0,8.313000679E0,-3.918000221E0
8.095650834E1,2.005950212E0,8.665050507E0,-3.906000137E0
8.095895172E1,1.201050043E0,8.992950439E0,-2.746950150E0
8.096139518E1,1.168050051E0,8.868000031E0,-1.867950082E0
8.096383857E1,2.271000147E0,8.482950211E0,-2.059950113E0
8.096628195E1,4.005000114E0,8.125950813E0,-2.905050039E0
8.096872557E1,4.584000111E0,8.041950226E0,-3.783000231E0
8.097116895E1,4.606050014E0,8.428050041E0,-4.068000317E0
8.097361234E1,4.480950356E0,8.581050873E0,-4.210050106E0
8.097605580E1,3.627000093E0,9.229950905E0,-3.846000195E0
8.097849918E1,3.124050140E0,9.438000679E0,-3.520050049E0
8.098094257E1,3.346050262E0,8.713050842E0,-3.304950237E0
8.098338618E1,3.460950136E0,7.993950367E0,-3.300000191E0
8.098582957E1,3.400950193E0,7.638000488E0,-3.103050232E0
8.098827295E1,3.166950226E0,7.486950397E0,-3.088950157E0
8.099071641E1,2.920050144E0,7.707000256E0,-2.809050083E0
8.099315980E1,2.371950150E0,8.317950249E0,-2.851950169E0
8.099560341E1,2.008050203E0,9.057000160E0,-3.184950113E0
8.099804680E1,1.390050054E0,9.262950897E0,-3.514950275E0
8.100049020E1,1.060050011E0,9.096000671E0,-3.393000126E0
8.100293366E1,1.804050088E0,8.719950676E0,-3.238050222E0
8.100537704E1,3.243000269E0,8.284049988E0,-3.001050234E0
8.100782043E1,3.840000153E0,8.133000374E0,-2.650950193E0
8.101026404E1,4.512000084E0,8.017950058E0,-2.862000227E0
8.101270743E1,4.531949997E0,8.374950409E0,-3.192000151E0
8.101515081E1,4.492950439E0,8.884950638E0,-3.724050283E0
8.101759420E1,4.195950031E0,9.069000244E0,-4.107000351E0
8.102003766E1,3.490050077E0,8.797050476E0,-4.336950302E0
8.102248104E1,3.199950218E0,8.542950630E0,-3.582000256E0
8.102492443E1,3.211950064E0,8.197950363E0,-2.809050083E0
8.102736804E1,3.319950104E0,7.906050205E0,-2.596050024E0
8.102981143E1,3.351000071E0,8.008950233E0,-3.300000191E0
8.103225481E1,3.097050190E0,8.128950119E0,-4.293000221E0
8.103469827E1,1.732950091E0,8.690999985E0,-4.303050041E0
8.103714166E1,9.469500184E-1,8.655000687E0,-3.355050087E0
8.103958527E1,1.819050074E0,8.494950294E0,-2.078999996E0
8.104202866E1,3.528000116E0,8.112000465E0,-1.843950033E0
8.104447204E1,4.096050262E0,8.052000046E0,-2.380050182E0
8.104691550E1,4.459950447E0,8.245950699E0,-3.187050104E0
8.104935889E1,4.584000111E0,8.320050240E0,-4.332000256E0
8.105180228E1,4.468950272E0,8.791950226E0,-4.831950188E0
8.105424566E1,3.697950125E0,9.131999969E0,-4.315050125E0
8.105668927E1,2.817000151E0,9.093000412E0,-3.463050127E0
8.105913266E1,2.856000185E0,8.617050171E0,-2.821050167E0
8.106157604E1,3.447000265E0,7.504050255E0,-2.200950146E0
8.106401950E1,3.732000113E0,7.318950176E0,-2.028000116E0
8.106646289E1,3.937950134E0,6.928950310E0,-2.172000170E0
8.106890650E1,4.144050121E0,7.237950325E0,-2.361000061E0
8.107134989E1,2.650050163E0,7.915050507E0,-2.971950054E0
8.107379327E1,1.879050136E0,8.593050003E0,-3.031950235E0
8.107623673E1,2.355000019E0,8.574000359E0,-3.171000242E0
8.107868012E1,2.395950079E0,8.776950836E0,-3.319050074E0
8.108112350E1,1.969950080E0,8.803950310E0,-2.770950079E0
8.108356711E1,2.359950066E0,8.397000313E0,-2.035950184E0
8.108601050E1,3.937950134E0,7.932000160E0,-1.963950038E0
8.108845389E1,4.717950344E0,7.492050171E0,-2.337000132E0
8.109089727E1,4.978950024E0,7.720950603E0,-2.854050159E0
8.109334073E1,4.198950291E0,8.121000290E0,-3.151050091E0
8.109578412E1,3.925950289E0,8.562000275E0,-3.159000158E0
8.109822751E1,3.655050278E0,8.770050049E0,-3.312000275E0
8.110067112E1,2.938950062E0,8.916000366E0,-3.156000137E0
8.110311458E1,3.223950148E0,8.506950378E0,-3.004950047E0
8.110555789E1,2.973000050E0,8.296050072E0,-3.345000267E0
8.110800135E1,3.070950031E0,8.626950264E0,-3.568050146E0
8.111044474E1,2.977950096E0,8.629050255E0,-4.072950363E0
8.111288835E1,2.299950123E0,8.667000771E0,-3.970050097E0
8.111533174E1,1.146000028E0,8.848950386E0,-3.319050074E0
8.111777513E1,1.002000093E0,8.761050224E0,-2.254050016E0
8.112021860E1,2.560950041E0,8.337000847E0,-1.879950047E0
8.112266198E1,4.165050030E0,8.035050392E0,-2.092950106E0
8.112510537E1,5.377050400E0,7.923000336E0,-3.313950062E0
8.112754898E1,5.755050182E0,8.145000458E0,-4.585950375E0
8.112999237E1,5.286000252E0,8.794050217E0,-5.424000263E0
8.113243575E1,4.357050419E0,9.520050049E0,-5.491050243E0
8.113487914E1,3.579000235E0,9.819000244E0,-4.999950409E0
8.113732260E1,3.243000269E0,9.627000809E0,-4.507050037E0
8.113976621E1,3.220050097E0,8.824950218E0,-4.135050297E0
8.114220937E1,2.736000061E0,8.647950172E0,-3.751950264E0
8.114465298E1,2.616000175E0,8.128950119E0,-3.709050179E0
8.114709644E1,2.824050188E0,8.077950478E0,-3.754950285E0
8.114953983E1,2.221050024E0,8.239050865E0,-4.060950279E0
8.115198321E1,1.231950045E0,8.623950005E0,-3.280950069E0
8.115442660E1,1.242000103E0,8.896950722E0,-2.016000032E0
8.115687021E1,2.592000008E0,8.836950302E0,-2.044950008E0
8.115931360E1,3.018000126E0,8.737050056E0,-2.787000179E0
8.116175698E1,2.788950205E0,8.409000397E0,-2.871000051E0
8.116420044E1,3.198000193E0,7.768950462E0,-2.718000174E0
8.116664383E1,4.333050251E0,7.594950199E0,-2.842050076E0
8.116908721E1,5.046000004E0,7.365000248E0,-3.238050222E0
8.117153060E1,5.167950153E0,7.129950523E0,-3.160950184E0
8.117397421E1,4.837950230E0,7.282950401E0,-2.172000170E0
8.117641760E1,4.771050453E0,7.741050243E0,-1.377000093E0
8.117886098E1,4.612950325E0,8.204999924E0,-1.690950036E0
8.118130444E1,3.081000090E0,8.317950249E0,-2.146050215E0
8.118374783E1,2.559000015E0,8.458950043E0,-2.518950224E0
8.118619144E1,2.652000189E0,8.076000214E0,-2.977050066E0
8.118863483E1,3.235950232E0,8.052000046E0,-3.348000050E0
8.119107821E1,3.354000092E0,7.638000488E0,-3.570000172E0
8.119352167E1,2.965950251E0,7.705050468E0,-3.214050055E0
8.119596506E1,2.539950132E0,7.903050423E0,-2.467050076E0
8.119840844E1,2.527950048E0,7.990050316E0,-1.288950086E0
8.120085206E1,3.399000168E0,7.786050320E0,-6.109500527E-1
8.120329544E1,4.551000118E0,7.510950565E0,-8.410500288E-1
8.120573883E1,4.893000126E0,7.389000416E0,-1.923000097E0
8.120818229E1,4.639050007E0,7.597050190E0,-3.100950241E0
8.121062567E1,4.330049992E0,8.071050644E0,-3.999000072E0
8.121306929E1,4.170000076E0,8.337000847E0,-3.606000185E0
8.121551267E1,3.555000067E0,8.758049965E0,-3.040950060E0
8.121795606E1,2.824050188E0,9.145950317E0,-2.574000120E0
8.122039944E1,2.395950079E0,9.136950493E0,-2.694000244E0
8.122284290E1,2.062950134E0,8.617050171E0,-3.180000067E0
8.122528629E1,2.137050152E0,8.171999931E0,-3.228000164E0
8.122772990E1,2.848050117E0,7.807950497E0,-3.216000080E0
8.123017328E1,2.539950132E0,7.717050552E0,-3.012000084E0
8.123261666E1,1.785000086E0,8.215050697E0,-2.422950029E0
8.123506004E1,2.772000074E0,8.662050247E0,-1.911000133E0
8.123750350E1,3.385050058E0,8.822999954E0,-2.601000071E0
8.123994689E1,2.271000147E0,8.896950722E0,-3.369000196E0
8.124239026E1,1.963050127E0,8.908950806E0,-3.454950094E0
8.124483387E1,2.949000120E0,8.083050728E0,-3.072000027E0
8.124727726E1,4.029000282E0,7.522950172E0,-2.641050100E0
8.124972065E1,4.431000233E0,7.329000473E0,-2.719950199E0
8.125216411E1,4.539000034E0,7.531950474E0,-2.713050127E0
8.125460750E1,4.129050255E0,7.954050541E0,-2.493000031E0
8.125705088E1,4.065000057E0,8.542950630E0,-2.521950006E0
8.125949427E1,3.708000183E0,8.952000618E0,-3.556050062E0
8.126193788E1,2.358000040E0,9.417000771E0,-3.955950260E0
8.126438128E1,2.212050200E0,9.478950500E0,-3.943950176E0
8.126682474E1,2.968050241E0,8.808000565E0,-4.080000401E0
8.126926813E1,3.511950254E0,8.320050240E0,-4.118999958E0
8.127171152E1,3.117000103E0,8.322000504E0,-3.999000072E0
8.127415513E1,2.737950087E0,8.707950592E0,-3.811950207E0
8.127659852E1,2.329050064E0,8.800950050E0,-3.151050091E0
8.127904191E1,2.713950157E0,8.488050461E0,-2.316000223E0
8.128148537E1,3.586050272E0,8.164050102E0,-2.092950106E0
8.128392876E1,4.153050423E0,8.119050026E0,-2.562000036E0
8.128637214E1,4.333050251E0,8.281949997E0,-3.372000217E0
8.128881575E1,4.860000134E0,8.113950729E0,-4.126049995E0
8.129125914E1,4.891050339E0,8.667000771E0,-4.368000031E0
8.129370252E1,4.419000149E0,9.067049980E0,-4.332000256E0
8.129614598E1,3.487950087E0,9.450000763E0,-3.745050192E0
8.129858937E1,3.792000294E0,9.582000732E0,-3.532050133E0
8.130103298E1,3.507000208E0,8.943000793E0,-3.580050230E0
8.130347636E1,2.997000217E0,8.454000473E0,-3.430950165E0
8.130591975E1,3.928050280E0,7.867950439E0,-3.187050104E0
8.130836313E1,3.555000067E0,7.486950397E0,-2.914050102E0
8.131080659E1,2.877000093E0,7.923000336E0,-3.289950132E0
8.131324996E1,2.680950165E0,8.389050484E0,-2.778000116E0
8.131569335E1,2.953950167E0,8.822999954E0,-2.337000132E0
8.131813696E1,2.944050074E0,9.061950684E0,-2.730000019E0
8.132058035E1,2.382000208E0,9.040950775E0,-3.070050240E0
8.132302373E1,2.365050077E0,8.550000191E0,-3.241950035E0
8.132546719E1,3.688950062E0,8.196000099E0,-3.585000277E0
8.132791057E1,4.848000050E0,7.365000248E0,-3.742950201E0
8.133035396E1,4.450050354E0,7.614000320E0,-3.499050140E0
8.133279757E1,4.361999989E0,7.699950218E0,-2.989050150E0
8.133524096E1,4.414050102E0,7.996950150E0,-2.304000139E0
8.133768434E1,4.531949997E0,8.385000229E0,-2.467050076E0
8.134012780E1,3.399000168E0,8.581050873E0,-3.316950083E0
8.134257119E1,2.173050165E0,8.811000824E0,-3.894000292E0
8.134501480E1,2.404950142E0,8.394000053E0,-3.727950096E0
8.134745819E1,3.433050156E0,7.816950321E0,-3.645000219E0
8.134990157E1,3.313050270E0,7.575000286E0,-3.508050203E0
8.135234496E1,2.785950184E0,7.732950211E0,-3.421950102E0
8.135478842E1,2.371950150E0,7.947000504E0,-3.100950241E0
8.135723180E1,1.843050122E0,8.121000290E0,-2.572050095E0
8.135967519E1,1.725000024E0,8.068950653E0,-1.936950088E0
8.136211882E1,2.434050083E0,8.014050484E0,-1.593000054E0
8.136456220E1,4.029000282E0,7.606950283E0,-2.542950153E0
8.136700559E1,4.431000233E0,7.587000370E0,-4.123050213E0
8.136944905E1,4.306950092E0,8.017950058E0,-4.791000366E0
8.137189243E1,4.303950310E0,8.209950447E0,-4.534950256E0
8.137433605E1,3.973950148E0,8.386950493E0,-3.925050259E0
8.137677943E1,3.555000067E0,8.398950577E0,-3.070050240E0
8.137922282E1,3.382050276E0,8.344050407E0,-2.677050114E0
8.138166628E1,3.397050142E0,8.004000664E0,-2.566950083E0
8.138410967E1,3.682050228E0,7.204050541E0,-2.653050184E0
8.138655305E1,4.098000050E0,7.108950138E0,-2.874000072E0
8.138899644E1,3.775050163E0,7.209000111E0,-3.280950069E0
8.139144005E1,2.869950056E0,7.729050159E0,-3.216000080E0
8.139388344E1,3.313050270E0,8.353950500E0,-2.778000116E0
8.139632682E1,3.744000196E0,8.265000343E0,-2.673000097E0
8.139877028E1,2.974950075E0,8.617050171E0,-2.452050209E0
8.140121367E1,3.004050255E0,8.338950157E0,-2.284950018E0
8.140365705E1,3.700950146E0,8.133000374E0,-2.148000002E0
8.140610067E1,4.477050304E0,7.759950161E0,-2.340000153E0
8.140854405E1,4.531949997E0,7.767000198E0,-2.626950026E0
8.141098744E1,4.675050259E0,7.798050404E0,-2.752050161E0
8.141343090E1,4.624950409E0,7.947000504E0,-2.503050089E0
8.141587428E1,5.434050083E0,8.550000191E0,-1.957050085E0
8.141831790E1,5.410050392E0,8.479949951E0,-2.608050108E0
8.142076105E1,5.475000381E0,8.136000633E0,-1.954050064E0
8.142320467E1,5.142000198E0,8.506950378E0,-1.356000066E0
8.142564813E1,4.361999989E0,8.670000076E0,-1.750950098E0
8.142809152E1,3.873000145E0,8.490000725E0,-1.993050098E0
8.143053490E1,4.291950226E0,8.430000305E0,-3.060000181E0
8.143297828E1,3.531000137E0,8.602950096E0,-2.923950195E0
8.143542190E1,3.066000223E0,8.485050201E0,-2.011950016E0
8.143786528E1,3.415950060E0,8.064000130E0,-4.530000091E-1
8.144030867E1,4.515000343E0,7.360050201E0,-9.900000691E-2
8.144275213E1,5.394000053E0,7.276050568E0,-5.539500117E-1
8.144519553E1,5.956050396E0,7.267050266E0,-2.176950216E0
8.144763892E1,6.622050285E0,7.360050201E0,-3.292950153E0
8.145008253E1,6.399000168E0,7.930050373E0,-3.691950083E0
8.145252592E1,5.503950119E0,8.193000793E0,-2.614950180E0
8.145496938E1,4.800000191E0,8.707950592E0,-1.180950046E0
8.145741274E1,4.357050419E0,8.430000305E0,-1.030050039E0
8.145985613E1,4.800000191E0,7.695000172E0,-1.195050001E0
8.146229951E1,4.477050304E0,7.377000332E0,-1.921050072E0
8.146474312E1,4.603050232E0,7.008000374E0,-1.909050107E0
8.146718651E1,4.771050453E0,6.687000275E0,-1.534950018E0
8.146962989E1,4.321050167E0,6.871950150E0,-1.096950054E0
8.147207335E1,3.634050131E0,7.930050373E0,-2.850000262E-1
8.147451674E1,3.610050201E0,8.374950409E0,-5.560500026E-1
8.147696012E1,3.466050148E0,8.545050621E0,-1.426950097E0
8.147940374E1,3.411000252E0,8.275050163E0,-2.493000031E0
8.148184712E1,3.873000145E0,7.966050148E0,-2.895000219E0
8.148429051E1,4.702050209E0,7.663950443E0,-2.979000092E0
8.148673397E1,4.896000385E0,7.669050217E0,-2.553000212E0
8.148917735E1,4.711050034E0,7.714050293E0,-1.777050138E0
8.149162075E1,4.831050396E0,7.792950153E0,-1.320000052E0
8.149406414E1,5.281050205E0,8.041950226E0,-1.369950056E0
8.149650775E1,5.259000301E0,8.926050186E0,-2.292000055E0
8.149895121E1,3.685950279E0,8.971050262E0,-3.589950085E0
8.150139460E1,2.769000053E0,8.884950638E0,-3.381000042E0
8.150383798E1,3.255000114E0,8.410950661E0,-2.469000101E0
8.150628137E1,3.897000074E0,7.956000328E0,-2.433000088E0
8.150872498E1,3.744000196E0,7.884000301E0,-2.218050003E0
8.151116837E1,3.223950148E0,8.124000549E0,-2.028000116E0
8.151361175E1,2.407950163E0,8.446949959E0,-1.875000119E0
8.151605522E1,2.282999992E0,8.562000275E0,-1.273950100E0
8.151849860E1,2.805000067E0,8.847000122E0,-1.471050024E0
8.152094199E1,4.033950329E0,8.679000854E0,-2.422950029E0
8.152338560E1,5.194950104E0,8.128950119E0,-3.580050230E0
8.152582899E1,5.496000290E0,7.980000496E0,-4.516050339E0
8.152827245E1,5.518050194E0,8.278950691E0,-4.525950432E0
8.153071576E1,4.876049995E0,8.394000053E0,-3.427050114E0
8.153315922E1,5.643000126E0,8.425050735E0,-2.422950029E0
8.153560284E1,3.883050203E0,8.503950119E0,-2.550000191E0
8.153804622E1,3.504000187E0,8.611950874E0,-2.590950012E0
8.154048961E1,5.029950142E0,7.768950462E0,-2.191050053E0
8.154293299E1,4.948050022E0,7.338000298E0,-2.062050104E0
8.154537645E1,3.142950058E0,7.312050343E0,-2.661000013E0
8.154781984E1,3.421050072E0,7.477050304E0,-2.151000023E0
8.155026322E1,4.251000404E0,8.038050652E0,-1.387050033E0
8.155270684E1,3.789000273E0,8.188050270E0,-1.147050023E0
8.155515023E1,2.905950069E0,8.587950706E0,-1.055999994E0
8.155759361E1,2.391000032E0,9.037950516E0,-1.216950059E0
8.156003707E1,2.305050135E0,9.268050194E0,-2.055000067E0
8.156248046E1,3.751050234E0,8.935050011E0,-3.271050215E0
8.156492386E1,5.038950443E0,8.476050377E0,-3.834000111E0
8.156736725E1,5.218950272E0,8.314949989E0,-3.136950254E0
8.156981086E1,4.824000359E0,8.277000427E0,-2.353950024E0
8.157225432E1,4.599000454E0,8.677050591E0,-1.518000126E0
8.157469771E1,5.274000168E0,8.509050369E0,-1.734000087E0
8.157714109E1,5.106000423E0,7.959000587E0,-1.825050116E0
8.157958448E1,5.085000038E0,8.329950333E0,-1.024950027E0
8.158202809E1,4.749000072E0,8.260050774E0,-1.135050058E0
8.158447148E1,4.528950214E0,7.911000252E0,-1.413000107E0
8.158691486E1,4.669950008E0,8.026050568E0,-2.569950104E0
8.158935835E1,3.837000132E0,7.396050453E0,-3.004950047E0
8.159180174E1,3.258000135E0,8.053950310E0,-1.810950041E0
8.159424512E1,1.869000077E0,9.349950790E0,-4.600500166E-1
8.159668874E1,2.959050179E0,9.373950005E0,-1.540050030E0
8.159913212E1,2.065050125E0,9.603000641E0,-2.277000189E0
8.160157560E1,3.330000162E0,1.045305061E1,-2.839950085E0
8.160401899E1,3.247950077E0,1.044600010E1,-4.935000420E0
8.160646237E1,3.265050173E0,1.081005096E1,-7.023000240E0
8.160890576E1,2.446050167E0,1.082700062E1,-4.999950409E0
8.161134938E1,3.157050133E0,9.782999992E0,-9.130500555E-1
8.161379277E1,3.277050257E0,9.856950760E0,1.216950059E0
8.161623623E1,3.337050200E0,9.487950325E0,-5.149500370E-1
8.161867962E1,4.891050339E0,8.011050224E0,4.750500321E-1
8.162112300E1,5.452950478E0,7.360050201E0,-2.107050180E0
8.162356639E1,6.531000137E0,6.583950520E0,-3.016950130E0
8.162601000E1,8.178000450E0,5.902050495E0,-3.154050112E0
8.162845339E1,8.884050369E0,7.948950291E0,-3.769050121E0
8.163089677E1,8.710050583E0,7.429050446E0,-4.309950352E0
8.163334023E1,6.595050335E0,6.487950325E0,-1.116000056E0
8.163578360E1,5.725950241E0,8.643000603E0,1.660050035E0
8.163822699E1,4.789950371E0,1.055895042E1,2.527050018E0
8.164067060E1,4.383000374E0,9.189000130E0,1.696050048E0
8.164311399E1,4.443000317E0,8.855999947E0,6.105000153E-2
8.164555745E1,3.732000113E0,1.000095081E1,-6.760500073E-1
8.164800083E1,3.658050060E0,1.009905052E1,5.010000467E-1
8.165044421E1,2.977950096E0,9.522000313E0,-1.522950053E0
8.165288783E1,4.251000404E0,9.453000069E0,-5.014050007E0
8.165533121E1,4.930950165E0,7.987050533E0,-6.052950382E0
8.165777460E1,4.736999989E0,7.518000126E0,-4.240950108E0
8.166021798E1,4.405050278E0,7.843950272E0,-1.012950063E0
8.166266144E1,4.534049988E0,8.313000679E0,9.730500579E-1
8.166510482E1,4.765950203E0,8.038050652E0,-9.405000508E-2
8.166754821E1,4.543950081E0,7.602000237E0,3.600000143E-1
8.166999182E1,4.345050335E0,7.798050404E0,7.995000482E-2
8.167243521E1,3.673950195E0,8.545050621E0,-8.599500656E-1
8.167487860E1,2.968050241E0,9.496050835E0,-1.867950082E0
8.167732206E1,3.282000065E0,9.622950554E0,-3.280950069E0
8.167976544E1,4.492950439E0,9.454950333E0,-3.558000088E0
8.168220883E1,5.635050297E0,9.019050598E0,-3.949050188E0
8.168465243E1,5.623050213E0,8.657999992E0,-3.261000156E0
8.168709581E1,5.583000183E0,8.464050293E0,-2.895000219E0
8.168953927E1,5.518050194E0,8.334000587E0,-2.620050192E0
8.169198258E1,4.735050201E0,8.506950378E0,-2.431050062E0
8.169442604E1,4.512000084E0,8.287050247E0,-3.075000048E0
8.169686943E1,4.419000149E0,7.120950222E0,-2.775000095E0
8.169931304E1,4.681950092E0,6.934050560E0,-2.272950172E0
8.170175643E1,4.216050148E0,7.401000500E0,-1.405950069E0
8.170419981E1,3.339000225E0,7.753050327E0,-5.779500008E-1
8.170664327E1,3.163950205E0,8.410950661E0,-2.929500043E-1
8.170908665E1,2.731050014E0,8.952000618E0,-8.149500489E-1
8.171153004E1,2.085000038E0,9.352050781E0,-1.765050054E0
8.171397365E1,1.777950048E0,9.286950111E0,-2.686950207E0
8.171641704E1,2.488950014E0,8.952000618E0,-3.396000147E0
8.171886050E1,4.225049973E0,8.104949951E0,-3.999000072E0
8.172130388E1,5.343000412E0,7.276050568E0,-4.128000259E0
8.172374726E1,5.578050137E0,7.053000450E0,-3.724050283E0
8.172619088E1,5.230950356E0,7.297950268E0,-3.103050232E0
8.172863427E1,4.761000156E0,7.542000294E0,-2.437950134E0
8.173107765E1,4.243950367E0,7.528050423E0,-2.677050114E0
8.173352105E1,3.703050137E0,7.759950161E0,-2.989050150E0
8.173596451E1,3.514050245E0,7.615950584E0,-2.986050129E0
8.173840790E1,3.636000156E0,7.501050472E0,-3.400050163E0
8.174085128E1,3.756000280E0,7.113000393E0,-4.012950420E0
8.174329489E1,3.196050167E0,7.249950409E0,-4.237950325E0
8.174573826E1,2.278950214E0,7.462950230E0,-3.702000141E0
8.174818165E1,1.729950070E0,7.348050117E0,-2.272950172E0
