"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
8.678154179E2,1.110435333E1,7.735041667E1,2.845246563E2,8.446077347E0,1.971999969E2,1.299999952E0,1.039999962E1
8.688166361E2,1.110428833E1,7.735039833E1,2.845248801E2,6.627048492E0,1.953800049E2,1.299999952E0,1.050000000E1
8.698138874E2,1.110423667E1,7.735038833E1,2.843250587E2,5.666062355E0,1.832899933E2,1.299999952E0,1.060000038E1
8.708171554E2,1.110419167E1,7.735038167E1,2.841252145E2,4.853315830E0,1.873000031E2,1.299999952E0,1.080000019E1
8.718187302E2,1.110415333E1,7.735037833E1,2.844253475E2,3.686955214E0,1.851799927E2,1.299999952E0,1.130000019E1
8.728158274E2,1.110411167E1,7.735038000E1,2.841254928E2,5.263034821E0,1.732299957E2,1.299999952E0,1.150000000E1
8.738203489E2,1.110405667E1,7.735039333E1,2.839256861E2,6.704771519E0,1.638099976E2,1.299999952E0,1.200000000E1
8.748186521E2,1.110400333E1,7.735041000E1,2.835258741E2,5.927026272E0,1.624499969E2,1.399999976E0,1.210000038E1
8.758137409E2,1.110396167E1,7.735042167E1,2.833260207E2,4.128586769E0,1.658600006E2,1.399999976E0,1.200000000E1
8.768160809E2,1.110393333E1,7.735043333E1,2.831261209E2,3.388931036E0,1.513099976E2,1.399999976E0,1.200000000E1
8.778178794E2,1.110390333E1,7.735044500E1,2.832262270E2,3.761075258E0,1.648399963E2,1.500000000E0,1.210000038E1
8.788154376E2,1.110386167E1,7.735045500E1,2.838263734E2,5.116338730E0,1.698099976E2,1.600000024E0,1.200000000E1
8.798161791E2,1.110380333E1,7.735046333E1,2.843265776E2,7.315746784E0,1.776799927E2,1.600000024E0,1.189999962E1
8.808171701E2,1.110373000E1,7.735047333E1,2.850268343E2,8.949475288E0,1.745200043E2,1.600000024E0,1.210000038E1
8.818156591E2,1.110364667E1,7.735048500E1,2.858271260E2,9.517213821E0,1.721499939E2,1.600000024E0,1.210000038E1
8.828190314E2,1.110356167E1,7.735049667E1,2.865274235E2,9.481698036E0,1.714499969E2,1.600000024E0,1.210000038E1
8.838165360E2,1.110348167E1,7.735050667E1,2.868277034E2,8.596375465E0,1.722400055E2,1.700000048E0,1.239999962E1
8.848168209E2,1.110340500E1,7.735051167E1,2.870279710E2,8.368868828E0,1.753000031E2,1.799999952E0,1.260000038E1
8.858222107E2,1.110333667E1,7.735051833E1,2.871282098E2,7.686347008E0,1.744600067E2,1.799999952E0,1.280000019E1
8.868187255E2,1.110326833E1,7.735052500E1,2.873284486E2,7.711568356E0,1.751600037E2,1.799999952E0,1.300000000E1
8.878085462E2,1.110319833E1,7.735053167E1,2.877286932E2,7.802159309E0,1.739100037E2,1.799999952E0,1.260000038E1
8.888181575E2,1.110313167E1,7.735053500E1,2.880289258E2,6.973971367E0,1.692400055E2,1.600000024E0,1.280000019E1
8.898202656E2,1.110308000E1,7.735054500E1,2.880291070E2,5.724225998E0,1.662599945E2,1.700000048E0,1.289999962E1
8.908150581E2,1.110304000E1,7.735054833E1,2.886292467E2,4.212486744E0,1.696999969E2,1.799999952E0,1.319999981E1
8.918178557E2,1.110301833E1,7.735054833E1,2.892293222E2,2.712586164E0,1.691499939E2,1.899999976E0,1.350000000E1
8.928149714E2,1.110300667E1,7.735055167E1,2.899293632E2,1.788144946E0,1.711799927E2,1.899999976E0,1.360000038E1
8.938171105E2,1.110299000E1,7.735055667E1,2.905294219E2,1.812336922E0,1.680899963E2,1.899999976E0,1.380000019E1
8.948179864E2,1.110297000E1,7.735056333E1,2.912294924E2,2.347648144E0,1.761699982E2,1.799999952E0,1.380000019E1
8.958262210E2,1.110293833E1,7.735056667E1,2.916296031E2,3.371945381E0,1.760000000E2,1.799999952E0,1.350000000E1
8.968156791E2,1.110290500E1,7.735056833E1,2.916297194E2,3.840857267E0,1.765200043E2,1.899999976E0,1.330000019E1
8.978174677E2,1.110286000E1,7.735057167E1,2.918298765E2,5.032953739E0,1.716600037E2,1.899999976E0,1.330000019E1
8.988140547E2,1.110281500E1,7.735057167E1,2.920300332E2,4.754488945E0,1.753399963E2,1.899999976E0,1.289999962E1
8.998206095E2,1.110278333E1,7.735057333E1,2.922301437E2,3.562392473E0,1.709799957E2,1.899999976E0,1.269999981E1
9.008166176E2,1.110276500E1,7.735057833E1,2.924302082E2,1.989401340E0,1.685000000E2,1.799999952E0,1.280000019E1
9.018197707E2,1.110274667E1,7.735058167E1,2.925302725E2,1.959032774E0,1.725700073E2,1.799999952E0,1.280000019E1
9.028174382E2,1.110272667E1,7.735058167E1,2.928303421E2,1.809763312E0,1.756199951E2,1.799999952E0,1.280000019E1
9.038171114E2,1.110271333E1,7.735057833E1,2.929303881E2,2.071756840E0,1.775700073E2,1.799999952E0,1.289999962E1
9.048149929E2,1.110269333E1,7.735057833E1,2.929304577E2,2.484049559E0,1.745099945E2,1.799999952E0,1.310000038E1
9.058160181E2,1.110266167E1,7.735059167E1,2.934305697E2,3.272089243E0,1.574799957E2,1.799999952E0,1.310000038E1
9.068205250E2,1.110263000E1,7.735060167E1,2.937306813E2,3.499596357E0,1.573899994E2,1.700000048E0,1.319999981E1
9.078209818E2,1.110260000E1,7.735061667E1,2.939307878E2,3.514008522E0,1.520200043E2,1.700000048E0,1.330000019E1
9.088172243E2,1.110258000E1,7.735062333E1,2.935308583E2,3.246867895E0,1.579400024E2,1.799999952E0,1.289999962E1
9.098197855E2,1.110255000E1,7.735063333E1,2.939309641E2,3.224734783E0,1.633500061E2,1.899999976E0,1.310000038E1
9.108172794E2,1.110252333E1,7.735063500E1,2.934310571E2,3.652468920E0,1.659700012E2,2.000000000E0,1.350000000E1
9.118169283E2,1.110249167E1,7.735064500E1,2.935311687E2,3.619011879E0,1.705299988E2,2.000000000E0,1.400000000E1
9.128166763E2,1.110246333E1,7.735065167E1,2.932312682E2,3.440403223E0,1.680899963E2,2.099999905E0,1.389999962E1
9.138171973E2,1.110244500E1,7.735065167E1,2.934313321E2,2.467578411E0,1.678399963E2,2.299999952E0,1.439999962E1
9.148148846E2,1.110243500E1,7.735065167E1,2.934313669E2,1.993004441E0,1.657799988E2,2.400000095E0,1.469999981E1
9.158175237E2,1.110242333E1,7.735065500E1,2.933314079E2,1.798439503E0,1.733399963E2,2.299999952E0,1.480000019E1
9.168207012E2,1.110239667E1,7.735066333E1,2.928315019E2,1.678509116E0,1.833699951E2,2.299999952E0,1.530000019E1
9.178162345E2,1.110237833E1,7.735067167E1,2.924315668E2,1.717113376E0,1.788300018E2,2.299999952E0,1.530000019E1
9.188140594E2,1.110235667E1,7.735068167E1,2.918316436E2,2.612730026E0,1.666300049E2,2.200000048E0,1.530000019E1
9.198151828E2,1.110233167E1,7.735068333E1,2.913317308E2,2.625597954E0,1.771900024E2,2.200000048E0,1.489999962E1
9.208175108E2,1.110229833E1,7.735069167E1,2.908318480E2,2.960167408E0,1.563999939E2,2.099999905E0,1.500000000E1
9.218158613E2,1.110226667E1,7.735071000E1,2.901319607E2,3.040464163E0,1.398099976E2,2.000000000E0,1.389999962E1
9.228200627E2,1.110224167E1,7.735073667E1,2.896320512E2,3.349297523E0,1.216100006E2,1.899999976E0,1.360000038E1
9.238198724E2,1.110222667E1,7.735077333E1,2.890321083E2,4.455435753E0,1.034100037E2,1.899999976E0,1.339999962E1
9.248188307E2,1.110222000E1,7.735082333E1,2.887321381E2,5.148766518E0,9.355999756E1,2.000000000E0,1.300000000E1
9.258203644E2,1.110221667E1,7.735088167E1,2.887321575E2,6.295567513E0,9.083000183E1,1.899999976E0,1.250000000E1
9.268148255E2,1.110221167E1,7.735093333E1,2.884321817E2,5.829229355E0,9.318000031E1,1.899999976E0,1.239999962E1
9.278167298E2,1.110220833E1,7.735099167E1,2.880322011E2,6.794333458E0,8.883000183E1,1.799999952E0,1.210000038E1
9.288148945E2,1.110220500E1,7.735105833E1,2.882322215E2,6.761391163E0,8.669999695E1,1.700000048E0,1.219999981E1
9.298169320E2,1.110220333E1,7.735111333E1,2.889322346E2,4.679339886E0,9.740000153E1,1.600000024E0,1.239999962E1
9.308188865E2,1.110219000E1,7.735113333E1,2.876322836E2,3.785267115E0,1.251600037E2,1.700000048E0,1.269999981E1
9.318173846E2,1.110216167E1,7.735115333E1,2.873323849E2,4.547570705E0,1.491799927E2,1.799999952E0,1.260000038E1
9.328203415E2,1.110212167E1,7.735116500E1,2.872325257E2,5.072587490E0,1.636799927E2,1.899999976E0,1.269999981E1
9.338181458E2,1.110207500E1,7.735117000E1,2.870326888E2,5.720108032E0,1.706999969E2,2.000000000E0,1.280000019E1
9.348173099E2,1.110202167E1,7.735118000E1,2.868328758E2,6.016588211E0,1.765099945E2,2.000000000E0,1.260000038E1
9.358190874E2,1.110197667E1,7.735118000E1,2.867330324E2,4.768386841E0,1.816399994E2,1.899999976E0,1.260000038E1
9.368156006E2,1.110194333E1,7.735117667E1,2.866331480E2,3.155761957E0,1.852899933E2,1.899999976E0,1.280000019E1
9.378203806E2,1.110192500E1,7.735117833E1,2.863332120E2,1.859176636E0,1.731199951E2,1.899999976E0,1.289999962E1
9.388174413E2,1.110190500E1,7.735117833E1,2.862332816E2,1.830352187E0,1.830599976E2,1.899999976E0,1.319999981E1
9.398239775E2,1.110187667E1,7.735118333E1,2.862333809E2,2.464489937E0,1.738399963E2,1.799999952E0,1.300000000E1
9.408133207E2,1.110184500E1,7.735118000E1,2.863334907E2,3.318928957E0,1.890500031E2,1.799999952E0,1.319999981E1
9.418189391E2,1.110181000E1,7.735118000E1,2.862336126E2,3.860416651E0,1.946399994E2,1.799999952E0,1.300000000E1
9.428168690E2,1.110176000E1,7.735118333E1,2.860337870E2,5.021115303E0,1.835299988E2,1.799999952E0,1.319999981E1
9.438162852E2,1.110169833E1,7.735118667E1,2.860340021E2,6.612121582E0,1.828699951E2,1.899999976E0,1.310000038E1
9.448146902E2,1.110162833E1,7.735118000E1,2.866342449E2,7.749657631E0,1.833399963E2,1.799999952E0,1.310000038E1
9.458160258E2,1.110154667E1,7.735117333E1,2.870345283E2,9.154335022E0,1.826199951E2,1.899999976E0,1.310000038E1
9.468174523E2,1.110146333E1,7.735116500E1,2.869348173E2,9.266544342E0,1.837299957E2,1.899999976E0,1.310000038E1
9.478196776E2,1.110137833E1,7.735115333E1,2.869351116E2,8.862486839E0,1.821499939E2,1.899999976E0,1.319999981E1
9.488153711E2,1.110129833E1,7.735115333E1,2.870353901E2,8.142905235E0,1.787400055E2,2.000000000E0,1.319999981E1
9.498214511E2,1.110122500E1,7.735116333E1,2.872356467E2,7.977165222E0,1.743300018E2,2.099999905E0,1.350000000E1
9.508166077E2,1.110116000E1,7.735117333E1,2.871358742E2,7.434133053E0,1.682700043E2,2.099999905E0,1.369999981E1
9.518171031E2,1.110110833E1,7.735117500E1,2.871360543E2,6.949264526E0,1.698399963E2,2.200000048E0,1.369999981E1
9.528178517E2,1.110105833E1,7.735118667E1,2.871362299E2,5.925996780E0,1.676199951E2,2.200000048E0,1.430000019E1
9.538156130E2,1.110101667E1,7.735120833E1,2.866363778E2,6.098428726E0,1.671199951E2,2.200000048E0,1.480000019E1
9.548161917E2,1.110095500E1,7.735121500E1,2.871365933E2,6.875659466E0,1.736900024E2,2.200000048E0,1.450000000E1
9.558193157E2,1.110089000E1,7.735121667E1,2.874368197E2,6.756758690E0,1.748800049E2,2.099999905E0,1.410000038E1
9.568144098E2,1.110084000E1,7.735122333E1,2.874369947E2,6.414983273E0,1.729199982E2,2.200000048E0,1.450000000E1
9.578162985E2,1.110079167E1,7.735123000E1,2.880371638E2,5.754079819E0,1.733800049E2,2.099999905E0,1.450000000E1
9.588145852E2,1.110074333E1,7.735123167E1,2.885373322E2,5.445761204E0,1.757200012E2,2.099999905E0,1.410000038E1
9.598165468E2,1.110069333E1,7.735123000E1,2.894375060E2,4.803387642E0,1.777899933E2,2.000000000E0,1.369999981E1
9.608164062E2,1.110065167E1,7.735123167E1,2.905376513E2,4.045716763E0,1.792100067E2,1.899999976E0,1.310000038E1
9.618177135E2,1.110061500E1,7.735123500E1,2.914377794E2,4.135278225E0,1.719700012E2,1.899999976E0,1.330000019E1
9.628174978E2,1.110057500E1,7.735124167E1,2.917379195E2,4.383889198E0,1.719600067E2,1.899999976E0,1.330000019E1
9.638174788E2,1.110053333E1,7.735125167E1,2.920380658E2,4.856404305E0,1.726300049E2,2.000000000E0,1.350000000E1
9.648170914E2,1.110049333E1,7.735125333E1,2.919382052E2,4.947509766E0,1.782400055E2,2.000000000E0,1.419999981E1
9.658150453E2,1.110044333E1,7.735126167E1,2.921383804E2,4.971187115E0,1.762299957E2,2.000000000E0,1.410000038E1
9.668137511E2,1.110040000E1,7.735126500E1,2.920385316E2,4.497642994E0,1.729400024E2,2.000000000E0,1.410000038E1
9.678148658E2,1.110036167E1,7.735127167E1,2.918386659E2,3.669454813E0,1.710700073E2,2.000000000E0,1.419999981E1
9.688179160E2,1.110033000E1,7.735128000E1,2.918387772E2,3.790414333E0,1.708699951E2,2.099999905E0,1.419999981E1
9.698219821E2,1.110029500E1,7.735128667E1,2.916388999E2,3.796076298E0,1.726499939E2,2.099999905E0,1.430000019E1
9.708150037E2,1.110025667E1,7.735130500E1,2.912390357E2,3.457903862E0,1.687100067E2,2.000000000E0,1.410000038E1
9.718159391E2,1.110022667E1,7.735131000E1,2.907391408E2,3.099142551E0,1.755899963E2,1.899999976E0,1.400000000E1
9.728162526E2,1.110019333E1,7.735131167E1,2.906392571E2,2.795971155E0,1.725000000E2,1.799999952E0,1.369999981E1
9.738169526E2,1.110016167E1,7.735132167E1,2.908393686E2,3.398710728E0,1.621799927E2,1.799999952E0,1.350000000E1
9.748150292E2,1.110013667E1,7.735132833E1,2.906394565E2,2.854134798E0,1.521900024E2,1.799999952E0,1.339999962E1
9.758160216E2,1.110012333E1,7.735134500E1,2.906395050E2,2.831486940E0,1.252600021E2,1.799999952E0,1.319999981E1
9.768192914E2,1.110010833E1,7.735137167E1,2.910395607E2,3.561877728E0,1.114499969E2,1.799999952E0,1.289999962E1
9.778136579E2,1.110009833E1,7.735141000E1,2.908396005E2,4.320578098E0,9.941999817E1,1.799999952E0,1.300000000E1
9.788162764E2,1.110008833E1,7.735146500E1,2.913396424E2,5.954821587E0,9.515000153E1,1.799999952E0,1.300000000E1
9.798191655E2,1.110008500E1,7.735152667E1,2.913396620E2,5.924452782E0,9.241000366E1,1.799999952E0,1.269999981E1
9.808186978E2,1.110007833E1,7.735158000E1,2.911396921E2,5.819963932E0,8.793000031E1,1.799999952E0,1.310000038E1
9.818226148E2,1.110008167E1,7.735163833E1,2.911396881E2,6.349098682E0,8.666999817E1,1.799999952E0,1.339999962E1
9.828190284E2,1.110007667E1,7.735169500E1,2.902397129E2,7.219493866E0,9.163999939E1,1.799999952E0,1.350000000E1
9.838156966E2,1.110007167E1,7.735177000E1,2.901397400E2,8.309161186E0,9.044999695E1,1.799999952E0,1.339999962E1
9.848148424E2,1.110007000E1,7.735185167E1,2.901397564E2,8.527402878E0,9.283000183E1,1.799999952E0,1.289999962E1
9.858170951E2,1.110006000E1,7.735193167E1,2.902398016E2,8.691599846E0,9.541999817E1,1.799999952E0,1.280000019E1
9.868163419E2,1.110005667E1,7.735201333E1,2.900398237E2,8.387398720E0,9.126000214E1,1.899999976E0,1.289999962E1
9.878208985E2,1.110004833E1,7.735209167E1,2.896398629E2,8.351367950E0,9.222000122E1,1.799999952E0,1.280000019E1
9.888194281E2,1.110004333E1,7.735216333E1,2.896398896E2,7.828410149E0,9.004000092E1,1.799999952E0,1.289999962E1
9.898151988E2,1.110004000E1,7.735223167E1,2.895399100E2,7.115005493E0,8.837000275E1,1.700000048E0,1.269999981E1
9.908148021E2,1.110003667E1,7.735229667E1,2.895399301E2,6.902424812E0,9.172000122E1,1.700000048E0,1.250000000E1
9.918140557E2,1.110003500E1,7.735236667E1,2.894399449E2,8.042019844E0,9.166999817E1,1.799999952E0,1.260000038E1
9.928131871E2,1.110002667E1,7.735244500E1,2.894399841E2,9.145584106E0,9.277999878E1,1.700000048E0,1.280000019E1
9.938150821E2,1.110002167E1,7.735252833E1,2.897400123E2,9.411181450E0,9.183000183E1,1.799999952E0,1.300000000E1
9.948147939E2,1.110001500E1,7.735261667E1,2.898400469E2,9.108524323E0,9.187999725E1,1.799999952E0,1.310000038E1
9.958173318E2,1.110001333E1,7.735269833E1,2.898400633E2,8.455856323E0,8.948999786E1,1.799999952E0,1.319999981E1
9.968144222E2,1.110002000E1,7.735277667E1,2.900400503E2,7.782085419E0,8.627999878E1,1.899999976E0,1.339999962E1
9.978169738E2,1.110002333E1,7.735284167E1,2.900400471E2,6.344466209E0,8.725000000E1,1.799999952E0,1.350000000E1
9.988162718E2,1.110002833E1,7.735289167E1,2.902400362E2,4.690663815E0,8.901000214E1,1.799999952E0,1.339999962E1
9.998189588E2,1.110002333E1,7.735293333E1,2.901400590E2,4.997952938E0,9.226999664E1,1.899999976E0,1.360000038E1
1.000818995E3,1.110002500E1,7.735298333E1,2.900400597E2,5.815331459E0,8.926000214E1,1.899999976E0,1.350000000E1
1.001816363E3,1.110002000E1,7.735304333E1,2.903400848E2,6.617269039E0,9.105999756E1,1.799999952E0,1.300000000E1
1.002811780E3,1.110002000E1,7.735310500E1,2.908400928E2,7.422809124E0,9.162000275E1,1.799999952E0,1.300000000E1
1.003815804E3,1.110002167E1,7.735318167E1,2.909400970E2,8.468724251E0,9.112000275E1,1.899999976E0,1.289999962E1
1.004817333E3,1.110001833E1,7.735326500E1,2.915401194E2,8.892340660E0,9.419000244E1,1.899999976E0,1.300000000E1
1.005816770E3,1.110001167E1,7.735334500E1,2.917401529E2,8.175333023E0,9.781999969E1,1.899999976E0,1.310000038E1
1.006815596E3,1.109999667E1,7.735341167E1,2.919402137E2,7.168536186E0,9.887000275E1,1.899999976E0,1.319999981E1
1.007819204E3,1.109997333E1,7.735347333E1,2.936403029E2,6.056221485E0,1.050500031E2,1.799999952E0,1.289999962E1
1.008815391E3,1.109995500E1,7.735352833E1,2.942403738E2,6.081442833E0,1.065199966E2,1.799999952E0,1.319999981E1
1.009820204E3,1.109994000E1,7.735358000E1,2.944404326E2,5.495174408E0,1.081200027E2,1.799999952E0,1.310000038E1
1.010816291E3,1.109992833E1,7.735362667E1,2.950404793E2,4.955230713E0,1.082099991E2,1.799999952E0,1.319999981E1
1.011818396E3,1.109991667E1,7.735367000E1,2.954405254E2,5.161119938E0,1.066999969E2,1.799999952E0,1.289999962E1
1.012809233E3,1.109990500E1,7.735371167E1,2.959405714E2,4.167191029E0,1.091399994E2,1.799999952E0,1.330000019E1
1.013815411E3,1.109989833E1,7.735374167E1,2.965405985E2,2.642069101E0,1.070400009E2,1.799999952E0,1.350000000E1
1.014815213E3,1.109988667E1,7.735377000E1,2.968406427E2,3.316869974E0,1.208000031E2,1.700000048E0,1.360000038E1
1.015817348E3,1.109986333E1,7.735379000E1,2.974407264E2,3.342091322E0,1.443099976E2,1.700000048E0,1.410000038E1
1.016816611E3,1.109982833E1,7.735380833E1,2.976408505E2,3.930933714E0,1.578000031E2,1.799999952E0,1.380000019E1
1.017816332E3,1.109979500E1,7.735381500E1,2.980409673E2,3.554157019E0,1.670800018E2,1.799999952E0,1.360000038E1
1.018823543E3,1.109976167E1,7.735381833E1,2.979410836E2,2.910754204E0,1.719199982E2,1.700000048E0,1.310000038E1
1.019820382E3,1.109973000E1,7.735382000E1,2.979411940E2,3.569598675E0,1.747799988E2,1.700000048E0,1.319999981E1
1.020818094E3,1.109969833E1,7.735382500E1,2.979413047E2,3.603570223E0,1.732400055E2,1.700000048E0,1.310000038E1
1.021822398E3,1.109967167E1,7.735383333E1,2.981413986E2,2.784647226E0,1.633000031E2,1.600000024E0,1.280000019E1
1.022814669E3,1.109964500E1,7.735384167E1,2.983414924E2,3.600481987E0,1.674700012E2,1.700000048E0,1.300000000E1
1.023824864E3,1.109960333E1,7.735385167E1,2.986416385E2,5.185311794E0,1.728399963E2,1.799999952E0,1.250000000E1
1.024817391E3,1.109955000E1,7.735386167E1,2.989418253E2,6.332112789E0,1.725099945E2,1.899999976E0,1.260000038E1
1.025815753E3,1.109948667E1,7.735387000E1,2.990420466E2,7.135594368E0,1.709900055E2,1.899999976E0,1.239999962E1
1.026814281E3,1.109941500E1,7.735388333E1,2.999422975E2,7.998783112E0,1.690099945E2,1.899999976E0,1.239999962E1
1.027813015E3,1.109933833E1,7.735389500E1,3.001425656E2,8.978300095E0,1.716799927E2,2.000000000E0,1.239999962E1
1.028814325E3,1.109926333E1,7.735390833E1,3.003428282E2,8.426517487E0,1.691999969E2,2.000000000E0,1.260000038E1
1.029814328E3,1.109919167E1,7.735391500E1,3.007430782E2,7.991062641E0,1.712500000E2,2.000000000E0,1.289999962E1
1.030813342E3,1.109912500E1,7.735392167E1,3.008433109E2,7.442883492E0,1.727299957E2,2.000000000E0,1.319999981E1
1.031817595E3,1.109906833E1,7.735393500E1,3.011435097E2,6.139606476E0,1.704900055E2,2.000000000E0,1.339999962E1
1.032816430E3,1.109901333E1,7.735394500E1,3.007437022E2,5.468923569E0,1.682200012E2,2.000000000E0,1.380000019E1
1.033817183E3,1.109897500E1,7.735395667E1,3.004438370E2,4.158441067E0,1.569799957E2,2.000000000E0,1.439999962E1
1.034811866E3,1.109894500E1,7.735397667E1,3.003439439E2,3.337458849E0,1.475000000E2,2.000000000E0,1.480000019E1
1.035814991E3,1.109893167E1,7.735398167E1,2.999439909E2,2.373384237E0,1.466799927E2,2.000000000E0,1.450000000E1
1.036815099E3,1.109891833E1,7.735399167E1,2.997440385E2,1.044371367E0,1.466799927E2,2.000000000E0,1.439999962E1
1.037813014E3,1.109891833E1,7.735399333E1,2.996440387E2,0.000000000E0,1.466799927E2,2.000000000E0,1.430000019E1
1.038810970E3,1.109892167E1,7.735399333E1,2.996440271E2,0.000000000E0,1.466799927E2,2.200000048E0,1.469999981E1
1.039811333E3,1.109892167E1,7.735399667E1,2.996440276E2,0.000000000E0,1.466799927E2,2.299999952E0,1.500000000E1
