"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.005611979E0,-4.480050087E0,2.701050043E0,4.560000420E0
1.008055443E0,-4.288050175E0,2.988000154E0,3.894000292E0
1.010499056E0,-4.234950066E0,3.337950230E0,3.516000271E0
1.012942516E0,-4.144050121E0,3.706050158E0,3.307050228E0
1.015386129E0,-4.029000282E0,4.188000202E0,2.593950033E0
1.017829593E0,-4.147050381E0,4.341000080E0,2.769000053E0
1.020273283E0,-4.104000092E0,4.213950157E0,3.613950253E0
1.022716670E0,-4.063050270E0,4.077000141E0,4.404000282E0
1.025160359E0,-4.003050327E0,4.027050018E0,4.954950333E0
1.027603746E0,-3.904950142E0,3.976950169E0,5.352000237E0
1.030047436E0,-3.643950224E0,3.895050287E0,5.449950218E0
1.032491051E0,-3.454950094E0,3.960000277E0,5.368950367E0
1.034934515E0,-3.154950142E0,4.041000366E0,5.071950436E0
1.037378128E0,-2.866050243E0,4.164000034E0,6.034950256E0
1.039821592E0,-2.554950237E0,4.317000389E0,6.499050140E0
1.042265205E0,-2.329050064E0,4.386000156E0,5.284950256E0
1.044708669E0,-2.158950090E0,4.188000202E0,4.902000427E0
1.047152359E0,-2.179050207E0,4.021950245E0,5.101050377E0
1.049595742E0,-2.221950054E0,3.673050165E0,4.878000259E0
1.052039432E0,-2.818050146E0,3.874050140E0,4.660050392E0
1.054483047E0,-3.382950068E0,4.161000252E0,4.405950069E0
1.056926511E0,-3.768000126E0,4.321950436E0,4.200000286E0
1.059370119E0,-4.111050129E0,4.495950222E0,4.195950031E0
1.061813583E0,-4.432050228E0,4.767000198E0,4.701000214E0
1.064257196E0,-4.932000160E0,5.071050167E0,5.185050011E0
1.066700660E0,-5.631000042E0,5.494950294E0,5.650950432E0
1.069144350E0,-6.381000519E0,6.037950516E0,5.818950176E0
1.071587948E0,-7.081950188E0,6.511950493E0,5.665950298E0
1.074031410E0,-7.459950447E0,6.892950535E0,5.211000443E0
1.076475023E0,-7.563000202E0,7.080000401E0,4.798950195E0
1.078918487E0,-7.456050396E0,7.195050240E0,4.738950253E0
1.081362100E0,-7.081950188E0,7.270950317E0,4.849050045E0
1.083805564E0,-6.673050404E0,7.360050201E0,5.377950191E0
1.086249177E0,-6.282000065E0,7.417050362E0,6.231000423E0
1.088692641E0,-6.049950123E0,7.474950314E0,6.670950413E0
1.091136331E0,-5.875050068E0,7.495950222E0,7.071000099E0
1.093579718E0,-5.890050411E0,7.555950165E0,7.344000340E0
1.096023417E0,-6.127050400E0,7.575000286E0,7.284000397E0
1.098467032E0,-6.469050407E0,7.693050385E0,7.234050274E0
1.100910496E0,-6.831000328E0,7.720950603E0,7.191000462E0
1.103354109E0,-7.183050156E0,7.726050377E0,7.047000408E0
1.105797573E0,-7.413000584E0,7.647000313E0,6.706950188E0
1.108241181E0,-7.525050163E0,7.474950314E0,6.094050407E0
1.110684645E0,-7.566000462E0,7.246950150E0,5.374050140E0
1.113128258E0,-7.518000126E0,7.015050411E0,4.813050270E0
1.115571722E0,-7.462950230E0,6.775950432E0,4.648050308E0
1.118015412E0,-7.465050220E0,6.532050133E0,4.666950226E0
1.120459034E0,-7.570950508E0,6.201000214E0,4.702950001E0
1.122902496E0,-7.669050217E0,5.887050152E0,4.603050232E0
1.125346109E0,-7.812000275E0,5.599950314E0,4.501950264E0
1.127789573E0,-8.017950058E0,5.389050484E0,4.588050365E0
1.130233186E0,-8.197950363E0,5.209950447E0,4.798950195E0
1.132676650E0,-8.197950363E0,5.037000179E0,4.969050407E0
1.135120263E0,-8.044950485E0,4.894050121E0,4.918950081E0
1.137563727E0,-7.828950405E0,4.774050236E0,4.561950207E0
1.140007417E0,-7.675950527E0,4.699950218E0,3.970950127E0
1.142451035E0,-7.498950481E0,4.683000088E0,3.505950212E0
1.144894496E0,-7.266000271E0,4.791000366E0,3.319050074E0
1.147338109E0,-7.012950420E0,5.064000130E0,3.268950224E0
1.149781573E0,-6.784950256E0,5.373000145E0,3.274050236E0
1.152225186E0,-6.700950146E0,5.707950115E0,3.262050152E0
1.154668650E0,-6.603000164E0,5.887050152E0,3.166050196E0
1.157112263E0,-6.402000427E0,5.962050438E0,2.989050150E0
1.159555956E0,-6.931050301E0,6.117000103E0,2.647050142E0
1.161999419E0,-7.638000488E0,6.226950169E0,2.266050100E0
1.164443033E0,-8.113950729E0,6.204000473E0,1.933050036E0
1.166886496E0,-8.293950081E0,6.172050476E0,1.630950093E0
1.169330114E0,-8.217000008E0,6.117000103E0,1.287000060E0
1.171773578E0,-8.100000381E0,6.105000496E0,8.220000267E-1
1.174217191E0,-8.107049942E0,6.156000137E0,3.270000219E-1
1.176660655E0,-8.263050079E0,6.280050278E0,-1.249500066E-1
1.179104268E0,-8.551950455E0,6.426000118E0,-5.560500026E-1
1.181547732E0,-8.959050179E0,6.603000164E0,-9.649500251E-1
1.183991345E0,-9.417000771E0,6.807000160E0,-1.264950037E0
1.186435038E0,-9.888000488E0,7.044000149E0,-1.365000010E0
1.188878501E0,-1.029300022E1,7.197000504E0,-1.300950050E0
1.191322110E0,-1.062600040E1,7.338000298E0,-1.068000078E0
1.193765573E0,-1.085100079E1,7.360050201E0,-8.100000620E-1
1.196209186E0,-1.094595051E1,7.389000416E0,-6.130500436E-1
1.198652650E0,-1.079295063E1,7.390950203E0,-4.390500188E-1
1.201096263E0,-1.032600021E1,7.470000267E0,-1.900500059E-1
1.203539732E0,-9.607950211E0,7.645050526E0,1.830000132E-1
1.205983345E0,-8.803950310E0,7.863000393E0,7.480500340E-1
1.208427038E0,-8.137949944E0,8.071050644E0,1.416000009E0
1.210870501E0,-7.705050468E0,8.227050781E0,2.029050112E0
1.213314115E0,-7.578000546E0,8.265000343E0,2.472000122E0
1.215757578E0,-7.693050385E0,8.171999931E0,2.770950079E0
1.218201192E0,-8.025000572E0,7.972950459E0,2.874000072E0
1.220644655E0,-8.348999977E0,7.723950386E0,2.742000103E0
1.223088268E0,-8.728950500E0,7.465050220E0,2.455050230E0
1.225531961E0,-9.045000076E0,7.222950459E0,2.185050011E0
1.227975424E0,-9.306000710E0,7.045950413E0,2.091000080E0
1.230419038E0,-9.478950500E0,7.027050495E0,2.143949986E0
1.232862501E0,-9.594000816E0,7.125000477E0,2.244000196E0
1.235306115E0,-9.499950409E0,7.135050297E0,2.374050140E0
1.237749578E0,-9.256050110E0,7.057950497E0,2.344950199E0
1.240193196E0,-8.989950180E0,6.973950386E0,2.019000053E0
1.242636659E0,-8.788949966E0,6.796950340E0,1.492950082E0
1.245080273E0,-8.657999992E0,6.583950520E0,8.800500631E-1
1.247523736E0,-8.623950005E0,6.466950417E0,4.180500209E-1
1.249967349E0,-8.743950844E0,6.328050137E0,2.380500138E-1
1.252410818E0,-8.947050095E0,6.306000233E0,2.599500120E-1
1.254854431E0,-9.136050224E0,6.342000484E0,4.249500334E-1
1.257298124E0,-9.304050446E0,6.366000175E0,5.920500159E-1
1.259741587E0,-9.486000061E0,6.430950165E0,7.480500340E-1
1.262185201E0,-9.484050751E0,6.342000484E0,8.700000644E-1
1.264628669E0,-9.316050529E0,6.261000156E0,9.709500670E-1
1.267072283E0,-9.019050598E0,6.141000271E0,1.093050003E0
1.269515746E0,-8.595000267E0,6.045000076E0,1.093050003E0
1.271959360E0,-8.107049942E0,5.971050262E0,8.100000620E-1
1.274403052E0,-7.599000454E0,5.952000141E0,3.600000143E-1
1.276846515E0,-7.269000530E0,6.076950073E0,-7.950000465E-3
1.279290129E0,-7.177950382E0,6.250950336E0,-2.040000111E-1
1.281733592E0,-7.353000164E0,6.349950314E0,-2.350500077E-1
1.284177206E0,-7.603950500E0,6.357000351E0,-8.700000495E-2
1.286620669E0,-7.807950497E0,6.250950336E0,1.999500096E-1
1.289064273E0,-8.002050400E0,6.121950150E0,6.280500293E-1
1.291507965E0,-8.173950195E0,5.940000057E0,1.177050114E0
1.293951352E0,-8.293950081E0,5.803950310E0,1.657950044E0
1.296395042E0,-8.385000229E0,5.737050056E0,1.978950143E0
1.298838520E0,-8.464050293E0,5.647950172E0,2.103000164E0
1.301282134E0,-8.452050209E0,5.610000134E0,2.082000017E0
1.303725597E0,-8.257950783E0,5.533050060E0,2.070000172E0
1.306169211E0,-7.996950150E0,5.428050041E0,2.194050074E0
1.308612674E0,-7.630050182E0,5.305950165E0,2.484000206E0
1.311056283E0,-7.237950325E0,5.137950420E0,2.785050154E0
1.313499746E0,-6.856950283E0,5.008950233E0,3.148950100E0
1.315943360E0,-6.541050434E0,4.828950405E0,3.511050224E0
1.318386823E0,-6.418950081E0,4.662000179E0,3.817050219E0
1.320830437E0,-6.304050446E0,4.506000042E0,3.963000298E0
1.323273900E0,-6.330000401E0,4.348050117E0,3.970950127E0
1.325717590E0,-6.382950306E0,4.188000202E0,3.846000195E0
1.328161208E0,-6.582000256E0,4.024950027E0,3.622950077E0
1.330604669E0,-6.835950375E0,3.927000284E0,3.336000204E0
1.333048283E0,-7.089000225E0,3.886050224E0,3.073050261E0
1.335491765E0,-7.225950241E0,3.879000187E0,2.863950253E0
1.337935379E0,-7.285950184E0,3.816000223E0,2.742000103E0
1.340379071E0,-7.221000195E0,3.748950243E0,2.599050045E0
1.342822535E0,-7.045950413E0,3.715950251E0,2.335050106E0
1.345266148E0,-6.892950535E0,3.687000275E0,1.999950051E0
1.347709611E0,-6.804000378E0,3.678000212E0,1.654950023E0
1.350153225E0,-6.816000462E0,3.697050095E0,1.347000122E0
1.352596688E0,-6.850050449E0,3.784950256E0,9.660000205E-1
1.355040379E0,-6.984000206E0,3.823950291E0,4.489500225E-1
1.357483996E0,-7.128000259E0,3.868950129E0,-2.700000070E-2
1.359927405E0,-7.209000111E0,3.883050203E0,-4.360500276E-1
1.362371095E0,-7.195050240E0,3.867000103E0,-7.450500131E-1
1.364814559E0,-7.161000252E0,3.844950199E0,-1.080000043E0
1.367258172E0,-7.258950233E0,3.903000116E0,-1.468050122E0
1.369701636E0,-7.381050587E0,4.080000401E0,-1.870050073E0
1.372145254E0,-7.495950222E0,4.309950352E0,-2.218050003E0
1.374588717E0,-7.462950230E0,4.537050247E0,-2.569950104E0
1.377032331E0,-7.305000305E0,4.738050461E0,-2.869050026E0
1.379475794E0,-6.634050369E0,4.834050179E0,-3.277950048E0
1.381919408E0,-6.357000351E0,4.867050171E0,-4.044000149E0
1.384362890E0,-7.800000191E0,5.325000286E0,-4.243050098E0
1.386806581E0,-8.863050461E0,5.704950333E0,-4.315050125E0
1.389250198E0,-8.871000290E0,5.848950386E0,-4.672049999E0
1.391693660E0,-8.542950630E0,5.914050102E0,-5.200950146E0
1.394137273E0,-8.380050659E0,5.980950356E0,-5.743950367E0
1.396580731E0,-8.515950203E0,6.144000053E0,-6.036000252E0
1.399024345E0,-8.800950050E0,6.322950363E0,-5.967000484E0
1.401467808E0,-9.084000587E0,6.460050106E0,-5.596050262E0
1.403911499E0,-9.190950394E0,6.541050434E0,-5.071950436E0
1.406355116E0,-9.096000671E0,6.603000164E0,-4.411050320E0
1.408798593E0,-8.872950554E0,6.649050236E0,-3.726000071E0
1.411242206E0,-8.647950172E0,6.711000443E0,-3.166050196E0
1.413685670E0,-8.443950653E0,6.769050121E0,-2.803950071E0
1.416129283E0,-8.482950211E0,6.814050198E0,-2.497950077E0
1.418572747E0,-8.466000557E0,6.771000385E0,-2.143050194E0
1.421016379E0,-8.425050735E0,6.678000450E0,-1.753050089E0
1.423460071E0,-8.332050323E0,6.499950409E0,-1.324950099E0
1.425903535E0,-8.188050270E0,6.286950111E0,-7.450500131E-1
1.428347148E0,-8.080950737E0,6.112950325E0,1.500000060E-2
1.430790612E0,-8.044950485E0,6.103050232E0,7.500000596E-1
1.433234225E0,-8.107049942E0,6.184050083E0,1.168950081E0
1.435677689E0,-8.109000206E0,6.250950336E0,1.095000029E0
1.438121302E0,-8.080950737E0,6.297000408E0,6.880500317E-1
1.440564766E0,-7.990050316E0,6.256050110E0,5.805000290E-2
1.443008379E0,-7.723950386E0,6.112950325E0,-5.800500512E-1
1.445451848E0,-7.366950512E0,5.952000141E0,-1.023000002E0
1.447895461E0,-6.994050503E0,5.892000198E0,-1.317000031E0
1.450338924E0,-6.730050087E0,5.887050152E0,-1.618950129E0
1.452782615E0,-6.646050453E0,6.024000168E0,-2.042999983E0
1.455226232E0,-6.733050346E0,6.187050343E0,-2.593050241E0
1.457669694E0,-6.871050358E0,6.369000435E0,-3.268950224E0
1.460113307E0,-7.021950245E0,6.490950108E0,-4.035000324E0
1.462556771E0,-7.120050430E0,6.577050209E0,-4.870050430E0
1.465000384E0,-7.132050514E0,6.589050293E0,-5.641050339E0
1.467443848E0,-7.120050430E0,6.514950275E0,-6.120000362E0
1.469887542E0,-7.036950111E0,6.469050407E0,-6.388050079E0
1.472331159E0,-6.960000515E0,6.412050247E0,-6.534000397E0
1.474774621E0,-6.871050358E0,6.310950279E0,-6.481950283E0
1.477218234E0,-6.745050430E0,6.169950485E0,-6.280950069E0
1.479661693E0,-6.610050201E0,6.069000244E0,-6.055950165E0
1.482105306E0,-6.558000088E0,6.175050259E0,-5.661000252E0
1.484548998E0,-6.565050125E0,6.316050529E0,-5.143050194E0
1.486992385E0,-6.694050312E0,6.558000088E0,-4.618950367E0
1.489436075E0,-6.759000301E0,6.787950516E0,-4.156949997E0
1.491879525E0,-6.819000244E0,6.997950554E0,-3.835950136E0
1.494323138E0,-6.912000179E0,7.183050156E0,-3.598950148E0
1.496766602E0,-7.020000458E0,7.273950577E0,-3.451050282E0
1.499210215E0,-7.057950497E0,7.329000473E0,-3.289950132E0
1.501653679E0,-6.924000263E0,7.255050182E0,-2.979000092E0
1.504097292E0,-6.784950256E0,7.113000393E0,-2.589000225E0
1.506540756E0,-6.666000366E0,6.922050476E0,-2.265000105E0
1.508984369E0,-6.595950127E0,6.727950096E0,-2.104950190E0
1.511427833E0,-6.649050236E0,6.594000340E0,-2.026050091E0
1.513871446E0,-6.691950321E0,6.582000256E0,-1.951950073E0
1.516314910E0,-6.733050346E0,6.679950237E0,-1.887000084E0
1.518758600E0,-6.895050526E0,6.859950542E0,-1.648050070E0
1.521202217E0,-7.201950550E0,7.096950531E0,-1.351050019E0
1.523645679E0,-7.435950279E0,7.405050278E0,-1.212000012E0
1.526089292E0,-7.551000595E0,7.626000404E0,-1.365000010E0
1.528532737E0,-7.483950138E0,7.810050488E0,-1.887000084E0
1.530976350E0,-7.317000389E0,7.876950264E0,-2.545950174E0
1.533420043E0,-7.233000278E0,7.951050282E0,-3.024000168E0
1.535863506E0,-7.128000259E0,7.894050598E0,-3.268950224E0
1.538307119E0,-7.032000542E0,7.738050461E0,-3.373950243E0
1.540750597E0,-7.012950420E0,7.507950306E0,-3.469950199E0
1.543194210E0,-7.128000259E0,7.314000130E0,-3.568050146E0
1.545637674E0,-7.269000530E0,7.129950523E0,-3.645000219E0
1.548081287E0,-7.374000549E0,6.924000263E0,-3.558000088E0
1.550524980E0,-7.366950512E0,6.735000134E0,-3.321000099E0
1.552968429E0,-7.413000584E0,6.613050461E0,-3.010050058E0
1.555412043E0,-7.492050171E0,6.582000256E0,-2.713050127E0
1.557855506E0,-7.561050415E0,6.610950470E0,-2.542950153E0
1.560299120E0,-7.539000511E0,6.601050377E0,-2.653050184E0
1.562742583E0,-7.422000408E0,6.550950527E0,-3.034050226E0
1.565186195E0,-7.276050568E0,6.463950157E0,-3.349950075E0
1.567629659E0,-7.161000252E0,6.424050331E0,-3.477000237E0
1.570073272E0,-7.021950245E0,6.333000183E0,-3.448050261E0
1.572516736E0,-6.892950535E0,6.253950119E0,-3.352050066E0
1.574960349E0,-6.739950180E0,6.249000072E0,-3.240000248E0
1.577403794E0,-6.754050255E0,6.262950420E0,-3.115050077E0
1.579847407E0,-6.748950481E0,6.301950455E0,-2.956950188E0
1.582290871E0,-6.723000526E0,6.321000099E0,-2.785050154E0
1.584734561E0,-6.691950321E0,6.306000233E0,-2.569950104E0
1.587178178E0,-6.679950237E0,6.229950428E0,-2.503050089E0
1.589621655E0,-6.685050488E0,6.225000381E0,-2.581950188E0
1.592065268E0,-6.676950455E0,6.136050224E0,-2.773050070E0
1.594508732E0,-6.591000080E0,6.025950432E0,-3.027000189E0
1.596952345E0,-6.502950191E0,5.908950329E0,-3.333000183E0
1.599396033E0,-6.397050381E0,5.823000431E0,-3.781050205E0
1.601839496E0,-6.340050220E0,5.758050442E0,-4.420050144E0
1.604283110E0,-6.334950447E0,5.667000294E0,-5.017050266E0
1.606726573E0,-6.316050529E0,5.563950062E0,-5.443050385E0
1.609170187E0,-6.274950504E0,5.401050091E0,-5.637000084E0
1.611613635E0,-6.166950226E0,5.169000149E0,-5.682000160E0
1.614057248E0,-6.261000156E0,5.056950092E0,-5.613000393E0
1.616500712E0,-6.511950493E0,5.028000355E0,-5.506950378E0
1.618944402E0,-6.754050255E0,5.097000122E0,-5.349000454E0
1.621388020E0,-6.874050140E0,5.293950081E0,-5.122050285E0
1.623831476E0,-6.747000217E0,5.566950321E0,-5.047950268E0
1.626275090E0,-6.400050163E0,5.884950161E0,-5.281950474E0
1.628718553E0,-6.040950298E0,6.273000240E0,-5.656050205E0
1.631162167E0,-5.887050152E0,6.663000107E0,-5.992950439E0
1.633605630E0,-5.944950104E0,6.955050468E0,-6.193950176E0
1.636049244E0,-6.139050484E0,7.125000477E0,-6.297000408E0
1.638492707E0,-6.346950531E0,7.117950439E0,-6.277950287E0
1.640936320E0,-6.627000332E0,7.018050194E0,-6.115050316E0
1.643379784E0,-6.886050224E0,6.924000263E0,-5.968950272E0
1.645823397E0,-7.065000534E0,6.814050198E0,-5.899950504E0
1.648267086E0,-7.072950363E0,6.735000134E0,-5.980950356E0
1.650710549E0,-6.988950253E0,6.690000534E0,-6.199050426E0
1.653154163E0,-6.799950123E0,6.685050488E0,-6.493950367E0
1.655597626E0,-6.550950527E0,6.685050488E0,-6.685050488E0
1.658041240E0,-6.340050220E0,6.730050087E0,-6.642000198E0
1.660484698E0,-6.220050335E0,6.771000385E0,-6.393000126E0
1.662928312E0,-6.169950485E0,6.862050533E0,-6.001050472E0
1.665372004E0,-6.184050083E0,6.922050476E0,-5.574000359E0
1.667815467E0,-6.318000317E0,6.892950535E0,-5.080950260E0
1.670259081E0,-4.795950413E0,6.703950405E0,-4.320000172E0
1.672702548E0,-1.840950131E0,3.249000072E0,-6.724050522E0
1.675146162E0,-1.518705082E1,4.378950119E0,-4.648050308E0
1.677589625E0,-1.592895031E1,3.439950228E0,-4.320000172E0
1.680033239E0,-1.350105095E1,4.333950043E0,-2.425950050E0
1.682476702E0,-9.831000328E0,5.715000153E0,-2.002050161E0
1.684920407E0,-7.258950233E0,8.039999962E0,-1.984950066E0
1.687363794E0,-4.116000175E0,8.530950546E0,-2.078999996E0
1.689807484E0,-3.060000181E0,8.940000534E0,-2.706000090E0
1.692251100E0,-2.763000250E0,8.449049950E0,-3.499050140E0
1.694694563E0,-3.085950136E0,7.204050541E0,-3.906000137E0
1.697138177E0,-4.372050285E0,6.294000149E0,-3.930000305E0
1.699581640E0,-5.128050327E0,4.939050198E0,-3.714000225E0
1.702025254E0,-6.543000221E0,4.948950291E0,-3.300000191E0
1.704468717E0,-6.250950336E0,4.234950066E0,-2.962050200E0
1.706912331E0,-5.511000156E0,2.734050035E0,-3.031950235E0
1.709355794E0,-8.485050201E0,4.687950134E0,-2.977050066E0
1.711799408E0,-8.818050385E0,5.310000420E0,-2.866050243E0
1.714243100E0,-7.579950333E0,5.479950428E0,-2.653050184E0
1.716686563E0,-5.679000378E0,4.618050098E0,-3.022050142E0
1.719130191E0,-6.067050457E0,5.071050167E0,-3.760050297E0
1.721573654E0,-6.334950447E0,5.206950188E0,-4.417950153E0
1.724017268E0,-6.352050304E0,5.449050426E0,-4.746000290E0
1.726460731E0,-5.770050049E0,5.386950493E0,-4.669050217E0
1.728904345E0,-5.377050400E0,5.181000233E0,-4.269000053E0
1.731347813E0,-5.835000515E0,5.434950352E0,-3.895950079E0
1.733791504E0,-6.199050426E0,5.434950352E0,-3.652050257E0
1.736235121E0,-6.826050282E0,5.827950478E0,-3.781050205E0
1.738678582E0,-6.759000301E0,5.569050312E0,-4.392000198E0
1.741122196E0,-7.072950363E0,5.650050163E0,-5.227050304E0
1.743565649E0,-6.976950169E0,5.490000248E0,-6.171000481E0
1.746009263E0,-6.996000290E0,5.397000313E0,-6.831000328E0
1.748452726E0,-7.120050430E0,5.598000050E0,-7.224000454E0
1.750896417E0,-6.721050262E0,5.409000397E0,-7.477950573E0
1.753339803E0,-6.792000294E0,5.808000088E0,-7.393950462E0
1.755783490E0,-6.364050388E0,5.782050133E0,-7.320000172E0
1.758227105E0,-6.460050106E0,6.370950222E0,-6.925050259E0
1.760670569E0,-6.055050373E0,6.466950417E0,-6.505950451E0
1.763114182E0,-5.716950417E0,6.313950062E0,-5.782950401E0
1.765557645E0,-5.928000450E0,6.340050220E0,-4.948950291E0
1.768001259E0,-6.244050503E0,6.555000305E0,-4.147050381E0
1.770444722E0,-6.378000259E0,6.663000107E0,-3.429000139E0
1.772888336E0,-5.947050095E0,5.617050171E0,-2.947950125E0
1.775331799E0,-6.807000160E0,5.860950470E0,-1.971000075E0
1.777775413E0,-7.092000484E0,5.926050186E0,-1.396050096E0
1.780219090E0,-6.823950291E0,5.787000179E0,-8.959500194E-1
1.782662554E0,-6.357000351E0,5.731950283E0,-5.820000172E-1
1.785106167E0,-5.799000263E0,5.574000359E0,-5.370000005E-1
1.787549631E0,-5.502000332E0,5.571000099E0,-5.779500008E-1
1.789993244E0,-5.161950111E0,4.717050076E0,-1.003950000E0
1.792436702E0,-5.880000114E0,4.855950356E0,-1.027950048E0
1.794880393E0,-6.406950474E0,5.266950130E0,-8.839500546E-1
1.797324010E0,-6.661050320E0,5.455950260E0,-8.959500194E-1
1.799767472E0,-6.589050293E0,5.659950256E0,-9.079500437E-1
1.802211085E0,-6.342000484E0,5.643000126E0,-1.162050009E0
1.804654545E0,-6.220050335E0,5.514000416E0,-1.570950031E0
1.807098158E0,-6.289950371E0,5.317950249E0,-1.782000065E0
1.809541622E0,-6.775950432E0,5.734050274E0,-1.870050073E0
1.811985235E0,-6.867000103E0,5.737050056E0,-2.244000196E0
1.814428698E0,-6.903000355E0,5.701050282E0,-2.787000179E0
1.816872389E0,-6.643950462E0,5.514000416E0,-3.493950129E0
1.819316006E0,-6.421050072E0,5.761050224E0,-3.955950260E0
1.821759468E0,-6.294000149E0,5.884950161E0,-4.747950077E0
1.824203081E0,-6.064950466E0,5.892000198E0,-5.433000088E0
1.826646545E0,-6.043050289E0,6.093000412E0,-6.052950382E0
1.829090158E0,-7.288050175E0,1.374300098E1,-2.909100151E1
1.831533622E0,-7.860000610E0,7.012950420E0,-1.461300087E1
1.833977235E0,-7.414950371E0,8.790000677E-1,-1.162050009E0
1.836420699E0,-8.136000633E0,3.310950041E0,-8.719950676E0
1.838864312E0,-9.370950699E0,1.156050086E0,1.252950072E0
1.841307775E0,-1.128900051E1,2.554950237E0,-2.332950115E0
1.843751466E0,-1.120005035E1,5.065950394E0,-4.561950207E0
1.846195083E0,-8.940000534E0,6.936000347E0,-3.915000200E0
1.848638545E0,-5.467950344E0,7.461000443E0,-2.722950220E0
1.851082158E0,-3.237000227E0,7.828950405E0,-1.593000054E0
1.853525626E0,-2.041949987E0,7.603950500E0,-9.649500251E-1
1.855969239E0,-2.185950041E0,7.482000351E0,-8.050500154E-1
1.858412703E0,-2.974050045E0,7.057950497E0,-1.171050072E0
1.860856393E0,-4.189949989E0,6.514950275E0,-2.404050112E0
1.863300010E0,-5.389050484E0,5.959050179E0,-3.400050163E0
1.865743472E0,-5.691000462E0,5.449050426E0,-3.120000124E0
1.868187085E0,-5.839050293E0,1.195695019E1,3.789000273E0
1.870630549E0,-8.239050865E0,2.528805161E1,3.050895119E1
1.873074162E0,-8.611950874E0,3.139500022E-1,-3.690795135E1
1.875517626E0,-5.887050152E0,-1.078950047E0,-1.383495045E1
1.877961230E0,-2.977950096E0,-1.024049997E0,-6.274050236E0
1.880404922E0,-4.096050262E0,3.043050051E0,-8.779950142E0
1.882848309E0,-7.350000381E0,3.168405151E1,-1.893705177E1
1.885291999E0,-2.599950075E0,9.055050850E0,9.778950691E0
1.887735463E0,-6.040950298E0,-9.403950691E0,-1.352295017E1
1.890179095E0,-9.651000023E0,2.033205032E1,-9.465000153E0
1.892622559E0,-9.928950310E0,2.361495018E1,-1.103100014E1
1.895066172E0,-6.724950314E0,2.515950203E0,-6.022050381E0
1.897509636E0,-9.790050507E0,1.056600094E1,-1.036500072E1
1.899953249E0,-9.397050858E0,1.034595013E1,-1.055205059E1
1.902396713E0,-7.582950592E0,1.651950121E0,-8.706000328E0
